Avg. Area House Age,Avg. Area Number of Rooms,Avg. Area Number of Bedrooms,Price,
6.721001606,8.103550071,6.26,1511653.455,
6.721373834,6.264976849,2.09,1158677.202,
5.660218312,7.1419209,6.13,1009093.802,
6.684657867,6.987216614,2.18,861013.9461,
5.386386504,7.276382135,4.49,1064371.764,
5.990648916,7.163240961,5.38,1883469.244,
7.229017691,8.363863794,3.09,1191340.826,
5.234875252,6.581868523,3.39,1300303.407,
5.871168062,6.678357597,4.12,1126042.405,
5.693896342,7.074092795,3.42,1848511.108,
5.699428201,5.63625957,2,1072874.61,
5.492310439,5.69082542,4.23,1019127.733,
5.01648718,6.65222125,4.16,1210161.07,
6.62829804,6.146798103,4.48,1561234.133,
7.701205702,8.07153507,6.29,2180065.598,
4.950569548,7.654162707,4.3,1665515.246,
5.294242885,7.23075355,3.18,1307136.335,
7.101270018,6.336485313,2.44,1604207.684,
5.576018451,6.431351307,4.1,1057125.839,
6.855708364,6.018646503,4.5,1077805.578,
6.71487204,5.362668496,2.25,1328525.02,
4.818996769,6.134419623,3.09,1017775.512,
6.370638426,6.517625123,2.45,1443816.971,
6.120737116,7.35036172,5.46,1322010.057,
5.437861629,6.100550699,3.29,1064939.523,
5.223595355,7.088515213,6.33,768541.9161,
5.640162344,9.151531303,6.12,1244563.275,
5.055819675,7.398153931,4.46,744291.0273,
6.043554706,7.655375007,3.34,1879416.222,
5.040896433,6.984770177,3.17,1131698.214,
4.376969185,7.794518337,5.02,1000713.586,
5.003684188,8.579138669,3.1,1313128.138,
5.127415452,6.542597958,4.32,1810561.175,
7.212557777,8.06556841,5.5,1877268.75,
5.725050746,6.445200711,3.3,1495672.594,
4.971603712,6.34099626,2.19,1708102.102,
7.559816059,7.358229667,3.08,1058356.18,
5.559525611,6.903848074,3.13,681089.9189,
5.744808417,9.632403031,5.35,1958064.742,
4.85783342,5.35501255,2.44,353240.0547,
7.433065419,5.097025362,2.05,1054304.172,
5.290720476,5.181613804,4.5,268050.8147,
6.507971363,6.611861145,3.14,1318597.715,
5.347527265,7.763502241,3.25,1334537.424,
7.190023019,7.332134662,3.03,1598736.4,
6.171501482,7.146499889,4.27,1699952.814,
6.714882023,6.650922645,3.23,1012269.82,
4.709498404,6.556382369,3.08,1093506.014,
6.309069335,7.057061921,6.22,1064703.305,
5.871462161,7.851276189,4.4,1184614.087,
6.029107996,6.563053295,4.01,1146480.214,
7.898190691,7.485572515,4.36,1925615.841,
7.053111108,7.113968421,5.23,1233882.555,
4.537629827,6.440243236,3.49,822685.3746,
6.673099833,7.488046582,4.46,1935831.039,
7.567152938,7.299796422,3.28,912585.6212,
5.96980058,7.215912137,5.35,1636906.288,
7.314992002,6.396100737,3.13,1197929.743,
4.404914662,5.280332632,3.25,1039794.767,
5.31942298,6.52610149,2.47,1033450.139,
5.937759405,6.82234662,2.34,839589.8445,
5.162849624,4.316259054,2.04,782800.4947,
5.864465922,5.987424292,4.06,1547127.386,
6.113429406,7.480408801,6.45,1518706.283,
6.324094874,5.482822603,2.42,1074456.402,
5.9914286,7.044419781,4.05,671960.6449,
4.944630706,8.087356625,3.32,1185734.958,
6.772487473,6.637597521,4.01,1518454.06,
5.676386932,6.219390711,4.46,666745.6714,
5.561847875,7.121417616,6.36,988014.7561,
6.162244128,7.26895352,4.44,997452.5009,
6.594022951,8.386460431,4.09,1791307.241,
4.555560605,7.309919375,6.34,1223589.046,
4.999247837,8.05950533,5.5,1321257.251,
7.701145053,7.259001316,6.33,1193687.181,
5.953993576,6.672181063,4.07,840208.743,
6.674203658,6.596354226,2.13,1474745.015,
5.44775581,8.570526058,5.22,1527439.717,
5.709232968,6.925560994,2.36,802048.4455,
6.10737087,6.337053805,3.08,1016960.655,
6.735728991,6.09209959,3.49,1051230.001,
4.717135602,7.883996339,3.46,1209964.352,
7.97322039,6.229155635,4.25,1357208.238,
6.396437855,7.506733034,5.46,1513846.595,
4.41258546,8.054621723,3.09,1737570.505,
7.116575231,6.902485454,3.32,613370.8511,
4.470479271,6.924873897,4.39,767784.6304,
5.594225849,8.166272153,3.19,1181663.484,
9.008900092,5.89476188,3.49,1898168.684,
6.999755804,5.449274802,3.49,1471784.005,
5.302770726,5.419235783,4.11,1397461.553,
6.250398044,5.586794442,2.47,664465.331,
5.43639597,7.812731256,3.42,1128252.819,
5.866066338,7.22911211,3.26,1273629.124,
7.425291725,5.723008685,3.47,968411.6244,
6.240694096,6.408500539,3.13,1071537.376,
7.078048191,4.959858562,3.37,1802294.289,
5.767622925,6.087208749,4.08,1369582.582,
6.848472133,7.432613146,5.04,1350283.997,
5.522653204,7.875011965,3.37,1637831.328,
6.565006381,7.232609527,6.21,1574279.814,
4.771499466,7.723844672,5.04,1251063.65,
5.39432198,5.68870348,4.22,992622.7693,
6.013689621,7.966109181,4.13,1616505.354,
5.490367991,8.562229307,3,1440106.864,
5.557734338,6.627170812,3,1139014.194,
6.201921172,7.180671094,4.27,1139072.772,
5.237950174,8.194571351,5.49,1243491.572,
6.506753669,4.990364539,2.33,1021126.683,
5.947064302,6.459058728,3.03,960918.6584,
6.730870185,7.063988358,4.06,1306288.227,
6.706442844,7.226916324,6.24,1537897.118,
4.53453824,5.839049562,2.03,909885.8014,
5.416960597,7.868288356,6.21,1752112.604,
4.177213846,7.508958054,5.34,1129388.123,
6.650251813,8.607612195,3.16,2024902.521,
4.986857752,6.949333598,2.5,1164968.877,
4.873748964,7.505243752,4.27,1187454.672,
7.097176548,5.232616153,2.16,1675702.223,
5.77793627,7.606141984,5.27,1163559.471,
5.370173558,7.505222178,4.33,814240.2816,
6.069625962,7.668535369,4.09,1480674.799,
5.533759171,8.25721362,4.35,1281308.332,
6.594265542,6.007374115,4.14,1187044.053,
6.341340988,6.00973669,4.16,1267803.317,
4.940391314,7.692426833,6.45,1094792.003,
8.13280735,7.223042535,3.17,1489574.137,
5.84664328,6.592001517,3.28,1280995.549,
4.221881955,6.912043937,4.38,1046347.121,
5.208296792,6.865190715,4.21,1149694.034,
6.719086945,7.530411171,3.45,1063344.635,
5.935679694,7.120473637,4.06,1377113.026,
6.324068041,6.771239177,2.49,1459525.376,
6.336108942,7.762550883,5.12,899609.3001,
4.921578679,6.205327517,3.5,482689.7034,
4.663863395,6.117542391,4.13,412269.2034,
5.880081118,7.220505049,6.49,1209797.58,
4.638457767,5.971224419,3.09,1342506.921,
5.528790248,6.206599757,4.21,727866.5252,
5.542326814,7.834172769,3.12,1447250.999,
6.011564179,6.035038932,4.38,1578766.05,
6.26907634,7.69192696,4.38,1578737.436,
6.221356581,7.365228618,4.11,1445527.137,
5.781019805,5.230196186,4.49,1221823.704,
6.435739431,8.729621024,3.23,2031338.347,
4.865250903,6.773178179,2.22,1232974.142,
6.443632205,7.026753231,6.14,1426402.807,
4.312952153,6.329670664,3.09,520217.893,
5.822324358,6.544602746,4.23,1314770.47,
6.31097907,6.434659153,3.44,1249331.45,
6.095807993,7.896170057,5.47,1835564.689,
5.221322332,6.34119585,2.36,1018173.703,
3.686286995,7.294096424,3.32,607858.9912,
4.332033874,7.000667096,3.45,1340983.25,
6.02600547,5.977781617,2.24,1292740.446,
7.102030845,6.650462095,4.32,1772780.143,
7.211169204,5.966878902,3.25,1131887.762,
6.195458468,7.57447372,4.06,1603627.938,
5.672980895,6.797289868,3.38,809121.1058,
5.543674113,5.586250787,2.16,987004.0837,
5.457036915,5.892084942,4.43,676970.6909,
4.658987164,6.189798583,4.34,461473.5665,
3.55805376,7.006987009,3.16,15938.65792,
6.195023013,5.857585574,4.03,1622827.298,
7.149797416,7.239105418,5.44,1924155.582,
6.832192295,6.149040327,3.3,1548598.755,
7.208464266,6.33879562,3.41,2007639.432,
4.373086649,6.571056558,4.26,461912.2443,
4.751119279,7.999511288,4,1243838.634,
5.892386367,7.450708574,5.07,1309922.854,
5.887072341,8.718919781,6.13,1343484.727,
5.067134641,6.568208037,2.02,771214.4796,
7.296428802,6.174577804,2.23,1244955.461,
4.511914596,5.525397641,3.44,365929.5973,
8.019634995,6.42408542,4.41,1453108.794,
5.591912688,5.409367878,4.31,1128906.339,
6.791319685,8.999012644,3.15,2100698.071,
5.07662467,7.37751165,4.41,1105024.416,
6.8743744,7.734418599,5.47,1159526.154,
8.224470239,8.179760004,5.29,1940933.472,
6.692974702,7.500464288,4.33,1549031.093,
5.093794033,7.142089207,3.45,1379456.031,
5.368755237,8.078259173,4.2,1501917.318,
5.952779001,4.498698512,3.45,963655.5774,
4.899267764,6.584651803,4,1900999.546,
7.31380363,6.110465777,2.32,1200060.662,
6.265750503,6.888068683,2.11,1063743.424,
7.431180528,5.73302692,3.39,1252733.097,
5.327547311,6.086976868,2.34,907530.1753,
6.823274165,8.137262993,3.5,1256086.507,
6.25320841,7.92351713,3.45,1517868.595,
7.675836001,8.822789405,3.12,1705546.412,
5.062571564,7.249424867,4.05,1081578.619,
4.310888297,7.259081955,5.29,872177.4089,
6.070087673,5.585786731,2.49,1061785.583,
6.020039128,8.624190921,4.11,1355545.588,
5.257628172,7.784249422,5.28,1455511.267,
6.262176486,6.381162196,2.08,1445030.984,
4.47970159,7.924177937,3.39,823821.7864,
8.190792591,6.140354993,3.26,1693693.553,
5.426193918,7.426907845,3.33,944979.0094,
5.642226206,6.210895018,3.33,1156786.084,
6.172321364,5.871991132,4.18,1306288.623,
7.052767833,8.243197896,5.21,1785449.72,
7.239088188,6.156978417,3.02,1115080.654,
3.937577626,8.249169757,5.39,1188255.081,
5.989460466,6.560410111,4.27,1184799.271,
4.678604934,7.374866017,5.08,1134246.503,
5.699427298,8.142936541,4.5,1108022.282,
5.997595566,8.022923196,4.02,1148416.91,
6.039065852,5.750671922,4.45,1202574.353,
5.691121746,8.373042631,6.22,1428212.034,
5.8316621,7.627609402,5.24,1842736.247,
5.91817109,7.318888695,6.14,1262232.321,
5.872677773,6.019018389,3.39,1354609.246,
6.41984303,7.670982834,3.03,1277380.529,
5.428850307,6.908628708,2.35,854487.597,
5.990447952,6.877230219,3.45,968045.4778,
5.221528416,7.33925124,3.27,769113.8332,
6.529491271,6.172397701,4.4,1236093.914,
7.097956384,5.85250828,4.17,745586.5735,
3.779592247,7.156414687,6.48,944288.911,
7.026087471,6.642123242,4.37,1283480.439,
5.362425463,7.228430707,6.13,1214941.762,
5.766112352,7.015360009,4.3,1137224.575,
6.919662892,8.266994398,3.24,1881075.438,
6.537962073,8.803603505,5.18,1603201.048,
6.083099559,7.334558466,6.05,1296610.532,
5.266389133,7.47266298,6.27,1540360.751,
3.431500039,6.888741408,2.39,1046957.117,
5.607320167,5.144538565,3.36,1545672.117,
6.283106165,5.715533352,2.24,857934.5478,
7.99143967,5.906501259,3.24,1298108,
5.997765218,8.329894182,3.01,1533017.307,
7.119590276,7.536912104,3.17,846841.4564,
5.361973348,7.43211427,3.41,1280199.295,
6.386835017,6.621034629,3.06,1214334.973,
5.701434831,6.550321993,3.44,1206539.666,
4.43039672,7.132066775,4.32,1031385.455,
8.449468163,7.206516952,6.11,1715435.991,
6.332413014,5.960443411,4.37,1223432.84,
6.648659913,6.95895315,4.19,1530848.094,
4.363233576,7.555518725,4.05,1404435.505,
6.202613172,6.84937067,3.1,1603944.38,
5.919583739,5.758483954,4.06,1167918.059,
5.763117574,7.867807622,4.1,1048135.754,
4.757923141,5.577576305,4.45,1563193.097,
5.653511252,6.690171606,2.5,1512578.553,
6.307681833,7.786826573,4.35,1632942.316,
5.370184661,6.574481135,4.31,1017722.998,
6.663784944,7.314271487,4.22,1619829.096,
7.398134291,7.517188956,5.23,1890056.385,
5.954419415,8.707218388,4.36,1902118.699,
6.268721249,7.415389388,3.14,1338247.93,
6.16273404,8.69591527,3.05,2081869.284,
5.53707982,6.218125927,2.21,868713.4367,
6.1697979,5.860989362,4.45,603374.0391,
6.791139211,8.696652481,3.04,1182670.135,
6.679428105,7.821713629,5.09,1557075.422,
4.805645117,8.010826037,4.25,1574582.091,
4.996862658,6.7121297,4.11,530613.7956,
6.4057927,8.574790931,5.23,1669558.847,
5.855395958,8.48043111,6.12,1191968.52,
5.155812571,5.996543005,2,842296.2673,
6.262916946,6.345777149,4.24,1111108.501,
7.396015928,6.563302338,4.02,1180325.499,
6.166234094,8.016990203,6.38,1575966.553,
6.847231166,7.517113538,3.34,1735992.339,
5.600923886,5.546759718,4.5,1144711.177,
5.28447684,6.750031342,3.49,891200.8623,
6.752351399,9.257404381,4.11,1775531.404,
6.417397428,5.811247932,4.08,1660295.796,
5.870774806,6.011422793,2.5,1062105.308,
6.707807644,7.219983523,4.01,1693384.803,
6.901876796,7.58807521,6.38,1689690.754,
5.212406679,8.026912028,6.36,1004041.435,
4.902993748,6.891980329,2.22,780934.038,
5.470315298,7.652105772,5.08,942166.509,
6.444268505,6.931599945,4.17,1049823.996,
7.105812964,7.484351931,4.09,1394840.523,
7.721908811,7.6219751,5.18,1521141.345,
7.585253424,7.362406594,6,1470427.375,
5.640386034,8.521731896,5.05,1094069.798,
7.81007319,8.095717321,6.46,2096954.041,
5.892702426,6.977794393,2.27,1580951.579,
6.155402786,7.967184114,4.39,1749820.014,
6.501138741,10.28002242,6.23,2065710.164,
5.866996453,6.075986807,2.16,1148372.401,
5.297427696,7.459313335,4.05,1371521.62,
6.920841769,8.216164236,5.37,1814462.351,
6.296564914,5.816627674,2.47,1304284.226,
5.27094359,7.380853392,3,605963.7068,
5.666710988,6.305270066,2.43,1179992.289,
5.856327432,6.782116201,2.46,1188196.882,
7.563724463,8.536813722,5.01,1914072.948,
4.928242479,7.170894351,4.04,1286400.915,
6.804165947,6.165414013,3.16,1161232.657,
8.346782327,5.828948061,3.27,1682105.847,
5.770958338,7.432339653,6.02,1144137.636,
5.921361447,6.03631804,4.42,1328701.194,
5.524755429,7.297613243,5.33,1517316.574,
5.242145864,6.922515197,2.12,1148563.904,
5.705860872,5.783415539,3.38,729781.5696,
4.90741818,8.042243582,6.21,716316.4881,
5.557437326,6.017354465,2.23,859078.6477,
6.375139714,6.407189449,2.19,1011477.614,
5.513687016,7.0029397,5.16,938171.3556,
5.649874971,6.34938798,2.17,1179983.442,
5.563291483,6.832059786,3.14,1107067.804,
5.975926802,6.292952627,4.4,1114957.597,
6.762954079,7.092719519,5.14,1537310.616,
5.511825206,7.925284353,5.34,1635151.186,
5.682476727,7.333735475,4.42,1076995.904,
5.600449095,6.010831169,3.06,890887.6807,
6.085314778,6.242872601,4.3,1033475.699,
4.272548632,8.274472679,3.28,1812960.408,
5.674288802,7.353357525,3.07,1568433.328,
5.473312141,6.614453128,3.29,852504.5856,
7.264980639,7.882910264,4.46,1546408.558,
6.709910289,8.563431453,3.13,1661592.789,
6.246293932,6.472138144,4.43,1752594.821,
6.281779968,7.566865356,5.21,1303106.787,
5.560582195,8.309090815,6.07,1287903.352,
6.801526302,7.810227727,6.1,1670950.313,
5.642095565,5.882091734,4.5,1127499.384,
6.180522399,6.274672884,2.07,1311389.576,
4.903229735,6.885403845,4.47,1004430.324,
7.091212456,8.280590627,4.14,1266747.83,
5.166734555,5.941448932,2.35,713615.8686,
5.57788949,5.627074815,3.47,814573.1471,
5.737170692,7.534321266,4.1,1155801.253,
7.338548743,6.590286607,3.03,1277780.512,
5.575558319,5.91879841,2.04,1516075.012,
4.749157801,7.561920453,3.4,877247.2454,
5.563118015,5.516670471,2.46,1317167.713,
7.276200996,7.103840147,6.15,1880178.647,
7.082647408,7.043864001,3.16,1370505.883,
5.608723101,5.062461857,3.26,1078779.497,
8.702959652,6.31520031,3.2,1621742.748,
5.872647915,8.128030946,4.38,1351541.419,
5.644641063,7.8743116,4.03,717682.0857,
5.326797512,6.063084509,2.08,914325.0292,
6.515965975,4.626053733,3.42,1074296.704,
4.709069576,7.623703473,6.45,1199618.943,
6.030294656,6.226411973,2.36,1452736.787,
6.161610467,6.092501895,2.29,1377671.237,
7.37925948,5.78215652,3.15,1474379.44,
7.477461908,7.496562287,4.23,1363623.044,
6.248382613,7.179353883,6.43,891468.2133,
5.419280898,7.649390259,6.41,1421047.646,
5.234700226,9.118486944,5.29,1000842.178,
6.778507366,6.381775609,4.16,1371311.616,
5.477620192,7.175591996,3.03,1572513.838,
6.336056315,5.58921062,2.24,958909.1935,
6.812229726,6.564612634,2.15,912422.1464,
5.983204491,7.596385198,5.03,1210026.031,
6.712027206,7.056322216,4.44,1243879.83,
7.593559141,7.073690936,4.48,1381117.701,
6.222731004,7.70117965,5.25,1226992.903,
6.403359196,5.431043508,3.08,1262552.686,
5.504283692,6.380724549,3.43,774674.0567,
6.022331787,5.918463832,4.42,1295945.617,
5.259292374,7.816294812,4.18,704375.8684,
6.619711693,6.123813004,4.33,1305210.265,
8.287674931,6.667126514,2.04,1240380.461,
6.404356788,6.936776279,2.43,1262281.486,
4.593827121,4.980219473,3.13,491907.7944,
4.55005232,5.844185598,2.39,890481.7298,
7.257430012,8.637535029,4.05,1895361.115,
6.570698705,7.996256278,4,1376346.359,
5.425680445,6.526961813,3.04,1596440.114,
6.412007716,7.465847143,4,1537475.79,
6.202043174,6.55391587,3.12,1270390.248,
6.598676143,6.63543391,4.31,938827.8008,
6.001228893,7.182462451,5.09,1277148.996,
3.571056075,7.913361808,5.49,732244.1581,
6.397210229,5.94967713,4.19,1108204.587,
6.399625014,7.487245851,5.27,1262104.926,
6.425341426,5.895589431,3.33,757943.2228,
8.107490864,6.534609206,3.16,1354874.837,
5.146607319,7.559894076,3.5,995813.2161,
5.828142871,4.85142302,4.36,612938.7145,
7.575082016,6.404836421,3.1,1521745.663,
5.185726845,6.066880653,3.2,1252691.793,
6.161150591,6.468462996,2.16,963934.013,
5.105172149,6.986446484,4,623181.1348,
6.255893938,8.787824665,4.04,1361872.291,
4.090967563,7.572639285,5.01,826306.1479,
4.470082533,6.276441914,3.3,1104115.693,
8.243926679,6.751506743,3.32,1722463.563,
5.154517885,5.680143426,3.15,1053338.592,
6.009215325,6.475021874,4.26,933949.0733,
8.14751756,7.149645615,4.42,1575492.496,
7.128717544,7.723976058,3.06,1544906.385,
6.38901415,6.413906389,4.2,798073.9462,
5.046605747,6.737526662,4.01,994107.8898,
5.201388085,7.424669295,5.38,836339.8169,
5.615459976,6.524656914,2.21,1336172.194,
5.552035774,6.223772512,2.3,592223.2631,
5.218562664,6.899871596,2.18,766710.1735,
6.496899759,8.425506427,3.11,1820439.353,
5.935643939,6.98775067,2.3,1186019.796,
6.703612477,6.139734378,4.1,1302664.417,
5.69022441,7.287616224,6.18,1197069.264,
7.07214566,5.378450454,3.41,1205878.77,
5.812614731,8.370577024,4.37,1511352.256,
3.831695269,7.118867016,6.18,951781.3078,
4.976354641,6.09875013,2.11,994897.1126,
6.289169337,6.132533055,3.16,1252723.43,
5.497667056,7.121872007,6.1,1048639.789,
6.023280912,6.794409177,3.33,1629049.624,
5.827722644,5.755619902,2.04,639366.3656,
5.661224649,7.464885508,6.08,1055930.224,
4.493588257,6.955095611,4.37,799207.7043,
7.507481636,7.222668474,6.06,1323959.799,
5.716327985,6.645191276,2.1,852590.3528,
5.00294488,9.926146707,6.26,1399812.613,
6.902592582,6.154227898,4.4,1206020.385,
5.530044457,8.303546765,5.22,1222576.82,
7.807055798,7.518318249,6.16,1184462.32,
4.067074053,6.737805234,3.11,522638.9989,
5.801765107,7.617236819,4.29,1621982.418,
6.263137757,7.189007856,3.27,1418310.085,
5.522402283,6.460638249,3.14,1846350.02,
5.536337682,6.70212824,2.01,1415349.65,
6.306286762,9.66689923,4.25,1729559.809,
7.305381359,6.999391858,2.34,1325149.92,
4.950181397,5.857573046,3.33,470008.1382,
6.756703503,6.794121828,4.24,1637261.854,
6.467532144,6.483895504,3.27,1268134.929,
5.661890052,5.640784927,4.39,983994.2669,
7.03127629,7.059069984,5.26,1231779.152,
8.33925376,4.621620061,4.17,1524123.569,
5.034395311,7.575905116,5.46,1859160.625,
5.801903071,5.635315211,3.22,965136.3385,
5.635858987,5.734362221,3.19,1487571.551,
7.033625698,8.200872219,4.28,1599860.08,
6.60037261,8.087788411,3.41,1411756.619,
5.87822948,7.661603454,3.31,1209445.22,
5.309621419,7.272801179,3.21,1202050.584,
7.531877907,6.909836773,4.47,1784057.843,
5.429705913,7.540586481,5.18,1259665.603,
5.414240963,8.007303356,6.08,1742922.64,
6.816515651,7.133150736,5.49,1206250.648,
7.733571866,6.749145532,2.23,1014513.21,
5.498112931,8.049264146,3.2,1169653.821,
5.515336829,6.271344624,2.18,561703.7697,
5.598838835,6.201996784,3.44,1710570.17,
7.314557462,6.468901107,2.26,1432012.871,
4.74878659,5.87980342,2.09,881443.9247,
4.995845757,5.843207841,2.33,679627.5956,
8.036715739,5.681964424,2.38,1165240.178,
